delta_mu_ev,temperature_k,mu_e_ev,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s,delta_mu_carrier_statistics_model
1.1407650218069088,760.0,0.6742985624275575,-1951315519.2334332,1951315519.2334332,1453782.940938648,5.1927314877075856e-08,fd
1.1407650218069088,765.0,0.6750501109657496,-1995110667.3461545,1995110667.3461545,1467250.048532392,5.135786910221446e-08,fd
1.1407650218069088,770.0,0.675802453054057,-2039378966.2165375,2039378966.2165375,1480689.1510365466,5.0801271549217165e-08,fd
1.1407650218069088,775.0,0.6765555810579418,-2084118816.6211264,2084118816.6211264,1494100.0021400657,5.025711791626235e-08,fd
1.1407650218069088,780.0,0.6773094867160049,-2129328590.1309667,2129328590.1309667,1507482.3595773075,4.9725020274636493e-08,fd
1.1407650218069088,785.0,0.6780641624458749,-2175006647.2175503,2175006647.2175503,1520835.9993235276,4.920460586756404e-08,fd
1.1407650218069088,790.0,0.6788195993633038,-2221151311.390856,2221151311.390856,1534160.6929838646,4.8695516992485074e-08,fd
1.1407650218069088,795.0,0.6795757905970494,-2267760915.084831,2267760915.084831,1547456.2446897733,4.819740928754512e-08,fd
1.1407650218069088,800.0,0.6803327286490073,-2314833764.904205,2314833764.904205,1560722.4611231268,4.7709951899280086e-08,fd
1.1407650218069088,805.0,0.6810904040160949,-2362368122.2834835,2362368122.2834835,1573959.135453319,4.7232827235103806e-08,fd
1.1407650218069088,810.0,0.6818488112774164,-2410362290.2047496,2410362290.2047496,1587166.1159634737,4.676572862337945e-08,fd
1.1407650218069088,815.0,0.6826079416570693,-2458814508.9879975,2458814508.9879975,1600343.2214944519,4.6308361903908774e-08,fd
1.1407650218069088,820.0,0.6833677870702157,-2507723013.8211036,2507723013.8211036,1613490.2869214064,4.586044372628068e-08,fd
1.1407650218069088,825.0,0.6841283408382256,-2557086046.600369,2557086046.600369,1626607.1711205784,4.5421700882112167e-08,fd
1.1407650218069088,830.0,0.6848895963306214,-2606901837.3005114,2606901837.3005114,1639693.7412739715,4.499187021963142e-08,fd
1.1407650218069088,835.0,0.6856515441526646,-2657168562.017782,2657168562.017782,1652749.8402911392,4.4570698911654916e-08,fd
1.1407650218069088,840.0,0.6864141784291474,-2707884437.675368,2707884437.675368,1665775.3585391447,4.41579423985305e-08,fd
1.1407650218069088,845.0,0.687177491926808,-2759047649.899421,2759047649.899421,1678770.1777369273,4.375336526283033e-08,fd
1.1407650218069088,850.0,0.6879414774444862,-2810656374.269756,2810656374.269756,1691734.1866092987,4.335674048160048e-08,fd
1.1407650218069088,855.0,0.6887061270939699,-2862708765.5749416,2862708765.5749416,1704667.2723267272,4.296784923474979e-08,fd
1.1407650218069088,860.0,0.6894714344494322,-2915202992.050386,2915202992.050386,1717569.345109582,4.258648004698467e-08,fd
1.1407650218069088,865.0,0.6902373924060198,-2968137202.612864,2968137202.612864,1730440.3132887667,4.2212428980136266e-08,fd
1.1407650218069088,870.0,0.6910039938909808,-3021509538.397302,3021509538.397302,1743280.091286335,4.1845499148588206e-08,fd
1.1407650218069088,875.0,0.6917712325988713,-3075318145.308211,3075318145.308211,1756088.6079674882,4.148550026211476e-08,fd
1.1407650218069088,880.0,0.6925391007939637,-3129561138.8047895,3129561138.8047895,1768865.7808743531,4.1132248835744844e-08,fd
1.1407650218069088,885.0,0.6933075929862754,-3184236664.5246663,3184236664.5246663,1781611.558836825,4.078556711158595e-08,fd
1.1407650218069088,890.0,0.6940767015082951,-3239342826.098533,3239342826.098533,1794325.8702349649,4.044528377229131e-08,fd
1.1407650218069088,895.0,0.6948464209623336,-3294877759.3376374,3294877759.3376374,1807008.6747242573,4.01112327424388e-08,fd
1.1407650218069088,900.0,0.6956167429938276,-3350839545.0308275,3350839545.0308275,1819659.9019311834,3.978325405660181e-08,fd
1.1407650218069088,905.0,0.6963876630446246,-3407226323.547277,3407226323.547277,1832279.530370186,3.946119224200343e-08,fd
1.1407650218069088,910.0,0.6971591735836478,-3464036180.409845,3464036180.409845,1844867.5079527914,3.9144897499629406e-08,fd
1.1407650218069088,915.0,0.6979312686304868,-3521267223.757486,3521267223.757486,1857423.8048707366,3.883422458213464e-08,fd
1.1407650218069088,920.0,0.6987039422528843,-3578917559.310164,3578917559.310164,1869948.395839525,3.852903291296507e-08,fd
1.1407650218069088,925.0,0.6994771877914029,-3636985276.9826155,3636985276.9826155,1882441.2507936845,3.822918654934907e-08,fd
1.1407650218069088,930.0,0.700250999398053,-3695468478.30661,3695468478.30661,1894902.3528769899,3.7934553714196484e-08,fd
1.1407650218069088,935.0,0.7010253712729982,-3754365263.5553117,3754365263.5553117,1907331.6893240327,3.764500678007564e-08,fd
1.1407650218069088,940.0,0.7018002968771839,-3813673717.786504,3813673717.786504,1919729.2419950305,3.7360422251193855e-08,fd
1.1407650218069088,945.0,0.7025757697036576,-3873391924.8006754,3873391924.8006754,1932094.9963433845,3.708068046592365e-08,fd
1.1407650218069088,950.0,0.7033517856637597,-3933518011.5282416,3933518011.5282416,1944428.9696292134,3.680566504037258e-08,fd
1.1451864678556545,280.0,0.6090218630980618,4233654.848120851,0.0,178783.6351985484,,fd
1.1451864678556545,285.0,0.6096784791596103,3358833.836761978,0.0,188935.72032738675,,fd
1.1451864678556545,290.0,0.6103357191321717,2269777.522601214,0.0,199301.94369403098,,fd
1.1451864678556545,295.0,0.610993611468609,952741.1450383244,0.0,209874.629384955,,fd
1.1451864678556545,300.0,0.611652184178258,-605447.2424559158,605447.2424559158,220646.20229243004,6.104573574788789e-07,fd
1.1451864678556545,305.0,0.6123114645323465,-2417420.033507305,2417420.033507305,231609.20279567796,5.675222119429113e-07,fd
1.1451864678556545,310.0,0.6129714794966116,-4495303.062124978,4495303.062124978,242756.30207114815,5.292425592763809e-07,fd
1.1451864678556545,315.0,0.6136322555350308,-6850746.443451711,6850746.443451711,254080.31262753517,4.949671067204218e-07,fd
1.1451864678556545,320.0,0.6142938181483548,-9494952.178301087,9494952.178301087,265574.19543409115,4.641531396353206e-07,fd
1.1451864678556545,325.0,0.6149561922925028,-12438698.431525,12438698.431525,277231.06927092484,4.363459789341548e-07,fd
1.1451864678556545,330.0,0.6156194022745864,-15692360.475438247,15692360.475438247,289044.2161937199,4.111627107938059e-07,fd
1.1451864678556545,335.0,0.6162834716730117,-19265928.650667556,19265928.650667556,301007.0856430615,3.882792296054829e-07,fd
1.1451864678556545,340.0,0.616948422976329,-23169023.6360822,23169023.6360822,313113.29574949585,3.674198703020279e-07,fd
1.1451864678556545,345.0,0.6176142783047718,-27410910.107337996,27410910.107337996,325356.6391907994,3.483490612162678e-07,fd
1.1451864678556545,350.0,0.6182810583359515,-32000507.910221793,32000507.910221793,337731.0785891268,3.308645911375364e-07,fd
1.1451864678556545,355.0,0.6189487837092761,-36946403.26986432,36946403.26986432,350230.7544354788,3.147921236712145e-07,fd
1.1451864678556545,360.0,0.6196174733490212,-42256857.199670814,42256857.199670814,362849.97531621554,2.999807408190083e-07,fd
1.1451864678556545,365.0,0.6202871457702563,-47939815.04925193,47939815.04925193,375583.22406019777,2.8629927054755504e-07,fd
1.1451864678556545,370.0,0.6209578186934426,-54002914.514220364,54002914.514220364,388425.153997949,2.7363327214385394e-07,fd
1.1451864678556545,375.0,0.6216295086469914,-60453493.05172433,60453493.05172433,401370.58438592905,2.618825413979083e-07,fd
1.1451864678556545,380.0,0.6223022314013548,-67298595.78680989,67298595.78680989,414414.5004066694,2.5095903310264033e-07,fd
1.1451864678556545,385.0,0.622976001768387,-74544982.64359687,74544982.64359687,427552.04904711136,2.4078513015747554e-07,fd
1.1451864678556545,390.0,0.6236508339188865,-82199135.93538418,82199135.93538418,440778.5379491683,2.3129219059671703e-07,fd
1.1451864678556545,395.0,0.6243267408625889,-90267266.76907235,90267266.76907235,454089.42865420063,2.2241932821537102e-07,fd
1.1451864678556545,400.0,0.6250037349645169,-98755322.70034936,98755322.70034936,467480.3363317137,2.1411237834339579e-07,fd
1.1451864678556545,405.0,0.6256818276157573,-107668994.16509038,107668994.16509038,480947.0238746489,2.063230239118538e-07,fd
1.1451864678556545,410.0,0.6263610292537022,-117013721.249174,117013721.249174,494485.3981040955,1.990080502566492e-07,fd
1.1451864678556545,415.0,0.6270413497598464,-126794701.12084176,126794701.12084176,508091.5085840595,1.921287074471818e-07,fd
1.1451864678556545,420.0,0.627722797969875,-137016893.7884499,137016893.7884499,521761.54022795754,1.8565016642938434e-07,fd
1.1451864678556545,425.0,0.6284053819067589,-147685029.00439295,147685029.00439295,535491.8108444776,1.7954104912802207e-07,fd
1.1451864678556545,430.0,0.6290891092267061,-158803613.72218645,158803613.72218645,549278.7703904342,1.7377302261720327e-07,fd
1.1451864678556545,435.0,0.6297739863657373,-170376936.56044573,170376936.56044573,563118.9907301632,1.6832045127352167e-07,fd
1.1451864678556545,440.0,0.6304600191804336,-182409075.3753055,182409075.3753055,577009.1662685212,1.6316009105457195e-07,fd
1.1451864678556545,445.0,0.6311472126628525,-194903902.65826234,194903902.65826234,590946.1078594535,1.58270825685844e-07,fd
1.1451864678556545,450.0,0.6318355714306191,-207865092.79317975,207865092.79317975,604926.7426346026,1.5363343465780179e-07,fd
1.1451864678556545,455.0,0.6325250990602727,-221296126.08657256,221296126.08657256,618948.105027903,1.492303926879244e-07,fd
1.1451864678556545,460.0,0.6332157987902134,-235200296.41173726,235200296.41173726,633007.3384190056,1.4504569092124328e-07,fd
1.1451864678556545,465.0,0.6339076730548647,-249580715.44213492,249580715.44213492,647101.6877910065,1.4106468203421072e-07,fd
1.1451864678556545,470.0,0.6346007234044191,-264440317.66414434,264440317.66414434,661228.4953501588,1.3727394286415851e-07,fd
1.1451864678556545,475.0,0.6352949514587578,-279781868.8522589,279781868.8522589,675385.2047130235,1.3366115124328881e-07,fd
1.1451864678556545,480.0,0.6359903576243073,-295607966.90307575,295607966.90307575,689569.3470190084,1.3021498079621763e-07,fd
1.1451864678556545,485.0,0.6366869418471421,-311921049.26310414,311921049.26310414,703778.5436052561,1.2692500409432272e-07,fd
1.1451864678556545,490.0,0.6373847042013893,-328723400.19617736,328723400.19617736,718010.5077503222,1.2378160693475466e-07,fd
1.1451864678556545,495.0,0.6380836433651401,-346017149.64359504,346017149.64359504,732263.0286532174,1.2077591512563416e-07,fd
1.1451864678556545,500.0,0.6387837578313644,-363804282.353265,363804282.353265,746533.978446728,1.1789972502148372e-07,fd
1.1451864678556545,505.0,0.6394850458778157,-382086642.41121405,382086642.41121405,760821.3090349123,1.1514544326856712e-07,fd
1.1451864678556545,510.0,0.640187505316055,-400865936.5862649,400865936.5862649,775123.0470467262,1.1250603308610687e-07,fd
1.1451864678556545,515.0,0.640891133005551,-420143736.1829412,420143736.1829412,789437.2866649947,1.0997496629620877e-07,fd
1.1451864678556545,520.0,0.6415959259179522,-439921485.93474436,439921485.93474436,803762.1962250978,1.0754617825417106e-07,fd
1.1451864678556545,525.0,0.6423018802194587,-460200503.68138623,460200503.68138623,818096.0074530673,1.0521402970541031e-07,fd
1.1451864678556545,530.0,0.6430089923651888,-480981989.5947222,480981989.5947222,832437.0227154846,1.0297326999649583e-07,fd
1.1451864678556545,535.0,0.6437172579446213,-502267024.1699976,502267024.1699976,846783.6021662063,1.008190064089594e-07,fd
1.1451864678556545,540.0,0.644426671864354,-524056572.42696875,524056572.42696875,861134.1628536,9.874667487089705e-08,fd
1.1451864678556545,545.0,0.6451372297175221,-546351494.944214,546351494.944214,875487.1890491338,9.675201223892429e-08,fd
1.1451864678556545,550.0,0.6458489260268817,-569152541.7114378,569152541.7114378,889841.2138569592,9.48310343536209e-08,fd
1.1451864678556545,555.0,0.6465617549064457,-592460358.7833196,592460358.7833196,904194.8230503217,9.298001362205635e-08,fd
1.1451864678556545,560.0,0.6472757114820652,-616275500.1694144,616275500.1694144,918546.6664714728,9.119545799101196e-08,fd
1.1451864678556545,565.0,0.6479907885252421,-640598410.5189147,640598410.5189147,932895.424182216,8.947409617727824e-08,fd
1.1451864678556545,570.0,0.6487069798996605,-665429448.9089006,665429448.9089006,947239.8370983823,8.781285802016552e-08,fd
1.1451864678556545,575.0,0.6494242796134644,-690768886.4842923,690768886.4842923,961578.696345903,8.620886050755327e-08,fd
1.1451864678556545,580.0,0.6501426808233803,-716616902.7400252,716616902.7400252,975910.8318480287,8.465939495322887e-08,fd
1.1451864678556545,585.0,0.6508621762965412,-742973590.9671185,742973590.9671185,990235.1149347186,8.316191403287997e-08,fd
1.1451864678556545,590.0,0.6515827594023502,-769838967.8771738,769838967.8771738,1004550.4664181549,8.17140195336101e-08,fd
1.1451864678556545,595.0,0.6523044220926381,-797212961.9531943,797212961.9531943,1018855.8351422527,8.03134534168956e-08,fd
1.1451864678556545,600.0,0.653027156897429,-825095429.9325304,825095429.9325304,1033150.216023832,7.895808657723874e-08,fd
1.1451864678556545,605.0,0.653750956945004,-853486159.9966596,853486159.9966596,1047432.6489720753,7.764591002187392e-08,fd
1.1451864678556545,610.0,0.6544758144159214,-882384862.5868294,882384862.5868294,1061702.202040081,7.637502781600412e-08,fd
1.1451864678556545,615.0,0.6552017210289159,-911791175.909761,911791175.909761,1075957.9747557836,7.51436491432654e-08,fd
1.1451864678556545,620.0,0.6559286685508756,-941704672.0530185,941704672.0530185,1090199.101909386,7.395008099811169e-08,fd
1.1451864678556545,625.0,0.6566566493308938,-972124863.7437472,972124863.7437472,1104424.7577939169,7.27927214532947e-08,fd
1.1451864678556545,630.0,0.6573856552442036,-1003051198.000651,1003051198.000651,1118634.1442650869,7.167005443611597e-08,fd
1.1451864678556545,635.0,0.6581156782141899,-1034483062.3917519,1034483062.3917519,1132826.4948624074,7.058064390416544e-08,fd
1.1451864678556545,640.0,0.658846709120209,-1066419777.4270504,1066419777.4270504,1147001.0623415278,6.95231294142267e-08,fd
1.1451864678556545,645.0,0.6595787405079798,-1098860622.1750126,1098860622.1750126,1161157.1456589324,6.849621982161614e-08,fd
1.1451864678556545,650.0,0.6603117633250755,-1131804807.513166,1131804807.513166,1175294.055069757,6.749869084493764e-08,fd
1.1451864678556545,655.0,0.6610457690932492,-1165251497.023482,1165251497.023482,1189411.13364368,6.652937974771999e-08,fd
1.1451864678556545,660.0,0.6617807493663567,-1199199804.105217,1199199804.105217,1203507.750692785,6.558718191097561e-08,fd
1.1451864678556545,665.0,0.6625166957303557,-1233648793.7524548,1233648793.7524548,1217583.3008445178,6.467104734756138e-08,fd
1.1451864678556545,670.0,0.6632535992331381,-1268597478.6405632,1268597478.6405632,1231637.1970660079,6.377997774273594e-08,fd
1.1451864678556545,675.0,0.6639914509386465,-1304044825.8907938,1304044825.8907938,1245668.8756162366,6.291302313191015e-08,fd
1.1451864678556545,680.0,0.6647302430832617,-1339989770.502653,1339989770.502653,1259677.8076448594,6.206927854116981e-08,fd
1.1451864678556545,685.0,0.6654699667871053,-1376431194.1022434,1376431194.1022434,1273663.4739308804,6.124788248832355e-08,fd
1.1451864678556545,690.0,0.666210612600131,-1413367931.2714405,1413367931.2714405,1287625.3697919636,6.044801422440661e-08,fd
1.1451864678556545,695.0,0.6669521728429874,-1450798795.6364732,1450798795.6364732,1301563.0296629772,5.966889038609395e-08,fd
1.1451864678556545,700.0,0.6676946381017428,-1488722544.5746005,1488722544.5746005,1315475.9884916139,5.890976446296181e-08,fd
1.1451864678556545,705.0,0.66843800015898,-1527137911.5537806,1527137911.5537806,1329363.8127819905,5.816992347748677e-08,fd
1.1451864678556545,710.0,0.6691822502271145,-1566043588.623974,1566043588.623974,1343226.0807516992,5.744868690317204e-08,fd
1.1451864678556545,715.0,0.6699273795346118,-1605438233.909337,1605438233.909337,1357062.388034933,5.674540465169985e-08,fd
1.1451864678556545,720.0,0.6706733793259889,-1645320472.8718302,1645320472.8718302,1370872.3470612117,5.605945543526262e-08,fd
1.1451864678556545,725.0,0.6714202414761226,-1685688906.74006,1685688906.74006,1384655.5932637432,5.539024499473281e-08,fd
1.1451864678556545,730.0,0.6721679572736697,-1726542099.741681,1726542099.741681,1398411.7710820928,5.4737205143843835e-08,fd
1.1451864678556545,735.0,0.672916518023339,-1767878587.0204864,1767878587.0204864,1412140.5400162144,5.4099792169717994e-08,fd
1.1451864678556545,740.0,0.6736659150458896,-1809696875.757763,1809696875.757763,1425841.5740891336,5.347748556375852e-08,fd
1.1451864678556545,745.0,0.6744161409388508,-1851995461.87048,1851995461.87048,1439514.575463127,5.286978638353758e-08,fd
